image,scen_type,concrete,timestep,cm,selected,dmttcp,err
Image_0_drivingAlone_RVL_RAB_FOT_231_1371.png,drivingAlone_RVL_RAB_FOT,231,1371,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_231_771.png,drivingAlone_RVL_RAB_FOT,231,771,0,0,2.9108460015917164,
Image_0_drivingAlone_RVL_RAB_FOT_232_501.png,drivingAlone_RVL_RAB_FOT,232,501,0,0,2.1242989437466555,
Image_0_drivingAlone_RVL_RAB_FOT_233_336.png,drivingAlone_RVL_RAB_FOT,233,336,0,0,3.986583751726773,
Image_0_drivingAlone_RVL_RAB_FOT_233_536.png,drivingAlone_RVL_RAB_FOT,233,536,0,0,3.3005607411264917,
Image_0_drivingAlone_RVL_RAB_FOT_234_281.png,drivingAlone_RVL_RAB_FOT,234,281,0,0,2.3076642240989127,
Image_0_drivingAlone_RVL_RAB_FOT_234_681.png,drivingAlone_RVL_RAB_FOT,234,681,0,0,1.6550845101565042,
Image_0_drivingAlone_RVL_RAB_FOT_234_981.png,drivingAlone_RVL_RAB_FOT,234,981,0,0,1.651708517488243,
Image_0_drivingAlone_RVL_RAB_FOT_235_191.png,drivingAlone_RVL_RAB_FOT,235,191,0,0,4.443215134556859,
Image_0_drivingAlone_RVL_RAB_FOT_235_991.png,drivingAlone_RVL_RAB_FOT,235,991,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_236_1011.png,drivingAlone_RVL_RAB_FOT,236,1011,0,0,3.0410086871362005,
Image_0_drivingAlone_RVL_RAB_FOT_236_711.png,drivingAlone_RVL_RAB_FOT,236,711,0,0,2.910541217237289,
Image_0_drivingAlone_RVL_RAB_FOT_237_241.png,drivingAlone_RVL_RAB_FOT,237,241,0,0,2.5999667120831464,
Image_0_drivingAlone_RVL_RAB_FOT_238_266.png,drivingAlone_RVL_RAB_FOT,238,266,0,0,3.8915678311541466,
Image_0_drivingAlone_RVL_RAB_FOT_239_926.png,drivingAlone_RVL_RAB_FOT,239,926,0,0,3.149005529340493,
Image_0_drivingAlone_RVL_RAB_FOT_240_1121.png,drivingAlone_RVL_RAB_FOT,240,1121,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_240_221.png,drivingAlone_RVL_RAB_FOT,240,221,0,0,2.4768425105761125,
Image_0_drivingAlone_RVL_RAB_FOT_240_421.png,drivingAlone_RVL_RAB_FOT,240,421,0,0,2.162409910142321,
Image_0_drivingAlone_RVL_RAB_FOT_241_426.png,drivingAlone_RVL_RAB_FOT,241,426,0,0,3.3493298058729426,
Image_0_drivingAlone_RVL_RAB_FOT_241_526.png,drivingAlone_RVL_RAB_FOT,241,526,0,0,3.156285796398876,
Image_0_drivingAlone_RVL_RAB_FOT_241_826.png,drivingAlone_RVL_RAB_FOT,241,826,0,0,2.836180470690133,
Image_0_drivingAlone_RVL_RAB_FOT_242_886.png,drivingAlone_RVL_RAB_FOT,242,886,0,0,2.3401879177142786,
Image_0_drivingAlone_RVL_RAB_FOT_243_1026.png,drivingAlone_RVL_RAB_FOT,243,1026,0,0,1.637178375890724,
Image_0_drivingAlone_RVL_RAB_FOT_243_926.png,drivingAlone_RVL_RAB_FOT,243,926,0,0,1.6469669081080502,
Image_0_drivingAlone_RVL_RAB_FOT_244_1056.png,drivingAlone_RVL_RAB_FOT,244,1056,0,0,0.8805622168336933,
Image_0_drivingAlone_RVL_RAB_FOT_244_856.png,drivingAlone_RVL_RAB_FOT,244,856,0,0,0.8177234567219869,
Image_0_drivingAlone_RVL_RAB_FOT_245_1241.png,drivingAlone_RVL_RAB_FOT,245,1241,0,0,3.1002226462904594,
Image_0_drivingAlone_RVL_RAB_FOT_245_641.png,drivingAlone_RVL_RAB_FOT,245,641,0,0,3.148349184414749,
Image_0_drivingAlone_RVL_RAB_FOT_246_621.png,drivingAlone_RVL_RAB_FOT,246,621,0,0,3.318329493372528,
Image_0_drivingAlone_RVL_RAB_FOT_246_721.png,drivingAlone_RVL_RAB_FOT,246,721,0,0,3.293527262367858,
Image_0_drivingAlone_RVL_RAB_FOT_247_1191.png,drivingAlone_RVL_RAB_FOT,247,1191,0,0,2.743307024918713,
Image_0_drivingAlone_RVL_RAB_FOT_247_1391.png,drivingAlone_RVL_RAB_FOT,247,1391,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_247_591.png,drivingAlone_RVL_RAB_FOT,247,591,0,0,2.7655908866827126,
Image_0_drivingAlone_RVL_RAB_FOT_248_1081.png,drivingAlone_RVL_RAB_FOT,248,1081,0,0,2.678748782726613,
Image_0_drivingAlone_RVL_RAB_FOT_248_781.png,drivingAlone_RVL_RAB_FOT,248,781,0,0,2.5870734934967485,
Image_0_drivingAlone_RVL_RAB_FOT_249_511.png,drivingAlone_RVL_RAB_FOT,249,511,0,0,3.4870325940012403,
Image_0_drivingAlone_RVL_RAB_FOT_250_316.png,drivingAlone_RVL_RAB_FOT,250,316,0,0,4.020598840359975,
Image_0_drivingAlone_RVL_RAB_FOT_250_516.png,drivingAlone_RVL_RAB_FOT,250,516,0,0,3.275552525480254,
Image_0_drivingAlone_RVL_RAB_FOT_251_1061.png,drivingAlone_RVL_RAB_FOT,251,1061,0,0,2.9757785331019453,
Image_0_drivingAlone_RVL_RAB_FOT_251_1361.png,drivingAlone_RVL_RAB_FOT,251,1361,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_251_1461.png,drivingAlone_RVL_RAB_FOT,251,1461,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_251_861.png,drivingAlone_RVL_RAB_FOT,251,861,0,0,2.931101748513309,
Image_0_drivingAlone_RVL_RAB_FOT_253_266.png,drivingAlone_RVL_RAB_FOT,253,266,0,0,2.545995909953149,
Image_0_drivingAlone_RVL_RAB_FOT_253_366.png,drivingAlone_RVL_RAB_FOT,253,366,0,0,2.365215798998502,
Image_0_drivingAlone_RVL_RAB_FOT_253_666.png,drivingAlone_RVL_RAB_FOT,253,666,0,0,1.8159894870192241,
Image_0_drivingAlone_RVL_RAB_FOT_254_196.png,drivingAlone_RVL_RAB_FOT,254,196,0,0,3.845286571167332,
Image_0_drivingAlone_RVL_RAB_FOT_254_796.png,drivingAlone_RVL_RAB_FOT,254,796,0,0,3.3621509346071443,
Image_0_drivingAlone_RVL_RAB_FOT_254_896.png,drivingAlone_RVL_RAB_FOT,254,896,0,0,3.4407785867915557,
Image_0_drivingAlone_RVL_RAB_FOT_254_996.png,drivingAlone_RVL_RAB_FOT,254,996,0,0,3.5301615928543018,
Image_0_drivingAlone_RVL_RAB_FOT_255_1431.png,drivingAlone_RVL_RAB_FOT,255,1431,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_255_231.png,drivingAlone_RVL_RAB_FOT,255,231,0,0,3.9236428208182144,
Image_0_drivingAlone_RVL_RAB_FOT_255_331.png,drivingAlone_RVL_RAB_FOT,255,331,0,0,3.8918621787326266,
Image_0_drivingAlone_RVL_RAB_FOT_255_831.png,drivingAlone_RVL_RAB_FOT,255,831,0,0,3.1506171502628444,
Image_0_drivingAlone_RVL_RAB_FOT_256_1041.png,drivingAlone_RVL_RAB_FOT,256,1041,0,0,3.1561027003013846,
Image_0_drivingAlone_RVL_RAB_FOT_256_1341.png,drivingAlone_RVL_RAB_FOT,256,1341,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_256_541.png,drivingAlone_RVL_RAB_FOT,256,541,0,0,3.116731352590178,
Image_0_drivingAlone_RVL_RAB_FOT_257_1221.png,drivingAlone_RVL_RAB_FOT,257,1221,0,0,3.185035859368563,
Image_0_drivingAlone_RVL_RAB_FOT_257_521.png,drivingAlone_RVL_RAB_FOT,257,521,0,0,3.208476853158806,
Image_0_drivingAlone_RVL_RAB_FOT_257_921.png,drivingAlone_RVL_RAB_FOT,257,921,0,0,3.3346434914819025,
Image_0_drivingAlone_RVL_RAB_FOT_258_1071.png,drivingAlone_RVL_RAB_FOT,258,1071,0,0,3.0479939542792565,
Image_0_drivingAlone_RVL_RAB_FOT_258_771.png,drivingAlone_RVL_RAB_FOT,258,771,0,0,2.8120735632166722,
Image_0_drivingAlone_RVL_RAB_FOT_258_871.png,drivingAlone_RVL_RAB_FOT,258,871,0,0,2.869698455471945,
Image_0_drivingAlone_RVL_RAB_FOT_259_1086.png,drivingAlone_RVL_RAB_FOT,259,1086,0,0,2.9384398608230393,
Image_0_drivingAlone_RVL_RAB_FOT_259_286.png,drivingAlone_RVL_RAB_FOT,259,286,0,0,3.6827616536089547,
Image_0_drivingAlone_RVL_RAB_FOT_261_526.png,drivingAlone_RVL_RAB_FOT,261,526,0,0,2.469673340377958,
Image_0_drivingAlone_RVL_RAB_FOT_261_626.png,drivingAlone_RVL_RAB_FOT,261,626,0,0,2.355776885607974,
Image_0_drivingAlone_RVL_RAB_FOT_262_301.png,drivingAlone_RVL_RAB_FOT,262,301,0,0,4.424927641906738,
Image_0_drivingAlone_RVL_RAB_FOT_262_401.png,drivingAlone_RVL_RAB_FOT,262,401,0,0,3.9941456722844713,
Image_0_drivingAlone_RVL_RAB_FOT_262_501.png,drivingAlone_RVL_RAB_FOT,262,501,0,0,3.669847772914137,
Image_0_drivingAlone_RVL_RAB_FOT_263_1116.png,drivingAlone_RVL_RAB_FOT,263,1116,0,0,3.2627358660303334,
Image_0_drivingAlone_RVL_RAB_FOT_263_316.png,drivingAlone_RVL_RAB_FOT,263,316,0,0,4.033995727743388,
Image_0_drivingAlone_RVL_RAB_FOT_264_1461.png,drivingAlone_RVL_RAB_FOT,264,1461,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_264_261.png,drivingAlone_RVL_RAB_FOT,264,261,0,0,4.202638560386143,
Image_0_drivingAlone_RVL_RAB_FOT_264_661.png,drivingAlone_RVL_RAB_FOT,264,661,0,0,3.2165053600444313,
Image_0_drivingAlone_RVL_RAB_FOT_264_761.png,drivingAlone_RVL_RAB_FOT,264,761,0,0,3.1451312981788275,
Image_0_drivingAlone_RVL_RAB_FOT_265_906.png,drivingAlone_RVL_RAB_FOT,265,906,0,0,3.2469290698859656,
Image_0_drivingAlone_RVL_RAB_FOT_266_1016.png,drivingAlone_RVL_RAB_FOT,266,1016,0,0,2.881208684280797,
Image_0_drivingAlone_RVL_RAB_FOT_267_941.png,drivingAlone_RVL_RAB_FOT,267,941,0,0,3.289125383169317,
Image_0_drivingAlone_RVL_RAB_FOT_268_1241.png,drivingAlone_RVL_RAB_FOT,268,1241,0,0,2.4373037314358115,
Image_0_drivingAlone_RVL_RAB_FOT_268_1341.png,drivingAlone_RVL_RAB_FOT,268,1341,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_268_641.png,drivingAlone_RVL_RAB_FOT,268,641,0,0,2.3695206683306447,
Image_0_drivingAlone_RVL_RAB_FOT_268_741.png,drivingAlone_RVL_RAB_FOT,268,741,0,0,2.5029081058027947,
Image_0_drivingAlone_RVL_RAB_FOT_268_941.png,drivingAlone_RVL_RAB_FOT,268,941,0,0,2.4675213139774153,
Image_0_drivingAlone_RVL_RAB_FOT_270_1061.png,drivingAlone_RVL_RAB_FOT,270,1061,0,0,2.16369084615454,
Image_0_drivingAlone_RVL_RAB_FOT_270_561.png,drivingAlone_RVL_RAB_FOT,270,561,0,0,2.1391544321635987,
Image_0_drivingAlone_RVL_RAB_FOT_271_351.png,drivingAlone_RVL_RAB_FOT,271,351,0,0,3.007158636035264,
Image_0_drivingAlone_RVL_RAB_FOT_272_1236.png,drivingAlone_RVL_RAB_FOT,272,1236,0,0,3.086122052900775,
Image_0_drivingAlone_RVL_RAB_FOT_272_1336.png,drivingAlone_RVL_RAB_FOT,272,1336,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_272_736.png,drivingAlone_RVL_RAB_FOT,272,736,0,0,3.11166042342209,
Image_0_drivingAlone_RVL_RAB_FOT_273_231.png,drivingAlone_RVL_RAB_FOT,273,231,0,0,3.7711179714312397,
Image_0_drivingAlone_RVL_RAB_FOT_273_531.png,drivingAlone_RVL_RAB_FOT,273,531,0,0,2.969561427005039,
Image_0_drivingAlone_RVL_RAB_FOT_273_731.png,drivingAlone_RVL_RAB_FOT,273,731,0,0,2.9400661638062493,
Image_0_drivingAlone_RVL_RAB_FOT_274_1016.png,drivingAlone_RVL_RAB_FOT,274,1016,0,0,2.5022346980850934,
Image_0_drivingAlone_RVL_RAB_FOT_274_916.png,drivingAlone_RVL_RAB_FOT,274,916,0,0,2.503461920216518,
Image_0_drivingAlone_RVL_RAB_FOT_275_1006.png,drivingAlone_RVL_RAB_FOT,275,1006,0,0,2.6692157500357006,
Image_0_drivingAlone_RVL_RAB_FOT_275_806.png,drivingAlone_RVL_RAB_FOT,275,806,0,0,2.701140079738578,
Image_0_drivingAlone_RVL_RAB_FOT_276_1081.png,drivingAlone_RVL_RAB_FOT,276,1081,0,0,1.7135452354178498,
Image_0_drivingAlone_RVL_RAB_FOT_277_1426.png,drivingAlone_RVL_RAB_FOT,277,1426,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_277_426.png,drivingAlone_RVL_RAB_FOT,277,426,0,0,3.6629537378171317,
Image_0_drivingAlone_RVL_RAB_FOT_277_526.png,drivingAlone_RVL_RAB_FOT,277,526,0,0,3.4448510355690027,
Image_0_drivingAlone_RVL_RAB_FOT_277_626.png,drivingAlone_RVL_RAB_FOT,277,626,0,0,3.3245608083874156,
Image_0_drivingAlone_RVL_RAB_FOT_277_826.png,drivingAlone_RVL_RAB_FOT,277,826,0,0,3.195112983754493,
Image_0_drivingAlone_RVL_RAB_FOT_278_1046.png,drivingAlone_RVL_RAB_FOT,278,1046,0,0,2.7439064413362297,
Image_0_drivingAlone_RVL_RAB_FOT_279_1891.png,drivingAlone_RVL_RAB_FOT,279,1891,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_279_191.png,drivingAlone_RVL_RAB_FOT,279,191,0,0,16.02364753531608,
Image_0_drivingAlone_RVL_RAB_FOT_280_941.png,drivingAlone_RVL_RAB_FOT,280,941,0,0,2.356081644825113,
Image_0_drivingAlone_RVL_RAB_FOT_281_1206.png,drivingAlone_RVL_RAB_FOT,281,1206,0,0,2.5662603689585324,
Image_0_drivingAlone_RVL_RAB_FOT_281_806.png,drivingAlone_RVL_RAB_FOT,281,806,0,0,2.697347601607796,
Image_0_drivingAlone_RVL_RAB_FOT_281_906.png,drivingAlone_RVL_RAB_FOT,281,906,0,0,2.7082644978940826,
Image_0_drivingAlone_RVL_RAB_FOT_282_1076.png,drivingAlone_RVL_RAB_FOT,282,1076,0,0,1.5629729665099532,
Image_0_drivingAlone_RVL_RAB_FOT_283_1096.png,drivingAlone_RVL_RAB_FOT,283,1096,0,0,3.1127390173317098,
Image_0_drivingAlone_RVL_RAB_FOT_283_796.png,drivingAlone_RVL_RAB_FOT,283,796,0,0,3.03718759523702,
Image_0_drivingAlone_RVL_RAB_FOT_283_996.png,drivingAlone_RVL_RAB_FOT,283,996,0,0,3.1066355315079175,
Image_0_drivingAlone_RVL_RAB_FOT_284_346.png,drivingAlone_RVL_RAB_FOT,284,346,0,0,2.991656182805521,
Image_0_drivingAlone_RVL_RAB_FOT_284_646.png,drivingAlone_RVL_RAB_FOT,284,646,0,0,2.3190926107612206,
Image_0_drivingAlone_RVL_RAB_FOT_284_846.png,drivingAlone_RVL_RAB_FOT,284,846,0,0,2.339985029356498,
Image_0_drivingAlone_RVL_RAB_FOT_286_1361.png,drivingAlone_RVL_RAB_FOT,286,1361,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_287_571.png,drivingAlone_RVL_RAB_FOT,287,571,0,0,2.8908885186667392,
Image_0_drivingAlone_RVL_RAB_FOT_288_526.png,drivingAlone_RVL_RAB_FOT,288,526,0,0,2.0404619269309086,
Image_0_drivingAlone_RVL_RAB_FOT_288_826.png,drivingAlone_RVL_RAB_FOT,288,826,0,0,1.7953806390697107,
Image_0_drivingAlone_RVL_RAB_FOT_289_541.png,drivingAlone_RVL_RAB_FOT,289,541,0,0,2.3459749023768683,
Image_0_drivingAlone_RVL_RAB_FOT_290_276.png,drivingAlone_RVL_RAB_FOT,290,276,0,0,1.8787322457431563,
Image_0_drivingAlone_RVL_RAB_FOT_291_606.png,drivingAlone_RVL_RAB_FOT,291,606,0,0,0.9378118886478832,
Image_0_drivingAlone_RVL_RAB_FOT_292_776.png,drivingAlone_RVL_RAB_FOT,292,776,0,0,2.8547841703010652,
Image_0_drivingAlone_RVL_RAB_FOT_293_351.png,drivingAlone_RVL_RAB_FOT,293,351,0,0,3.488614179074105,
Image_0_drivingAlone_RVL_RAB_FOT_294_1071.png,drivingAlone_RVL_RAB_FOT,294,1071,0,0,2.9259868950350008,
Image_0_drivingAlone_RVL_RAB_FOT_294_271.png,drivingAlone_RVL_RAB_FOT,294,271,0,0,3.7816624913614945,
Image_0_drivingAlone_RVL_RAB_FOT_294_571.png,drivingAlone_RVL_RAB_FOT,294,571,0,0,2.8703003137564274,
Image_0_drivingAlone_RVL_RAB_FOT_295_1026.png,drivingAlone_RVL_RAB_FOT,295,1026,0,0,3.2185046478647386,
Image_0_drivingAlone_RVL_RAB_FOT_295_426.png,drivingAlone_RVL_RAB_FOT,295,426,0,0,3.6693986144399435,
Image_0_drivingAlone_RVL_RAB_FOT_295_726.png,drivingAlone_RVL_RAB_FOT,295,726,0,0,3.3288293297013114,
Image_0_drivingAlone_RVL_RAB_FOT_297_1306.png,drivingAlone_RVL_RAB_FOT,297,1306,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_297_306.png,drivingAlone_RVL_RAB_FOT,297,306,0,0,3.990499956592,
Image_0_drivingAlone_RVL_RAB_FOT_298_1101.png,drivingAlone_RVL_RAB_FOT,298,1101,0,0,2.419644678839786,
Image_0_drivingAlone_RVL_RAB_FOT_298_601.png,drivingAlone_RVL_RAB_FOT,298,601,0,0,2.439029839419973,
Image_0_drivingAlone_RVL_RAB_FOT_299_1311.png,drivingAlone_RVL_RAB_FOT,299,1311,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_299_511.png,drivingAlone_RVL_RAB_FOT,299,511,0,0,3.5531783411066753,
Image_0_drivingAlone_RVL_RAB_FOT_299_711.png,drivingAlone_RVL_RAB_FOT,299,711,0,0,3.3143284692025032,
Image_0_drivingAlone_RVL_RAB_FOT_299_811.png,drivingAlone_RVL_RAB_FOT,299,811,0,0,3.283496690090904,
Image_0_drivingAlone_RVL_RAB_FOT_299_911.png,drivingAlone_RVL_RAB_FOT,299,911,0,0,3.3193691920778288,
Image_0_drivingAlone_RVL_RAB_FOT_300_1196.png,drivingAlone_RVL_RAB_FOT,300,1196,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_300_496.png,drivingAlone_RVL_RAB_FOT,300,496,0,0,2.377067462658296,
Image_0_drivingAlone_RVL_RAB_FOT_301_1296.png,drivingAlone_RVL_RAB_FOT,301,1296,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_302_936.png,drivingAlone_RVL_RAB_FOT,302,936,0,0,3.2032012880134655,
Image_0_drivingAlone_RVL_RAB_FOT_304_426.png,drivingAlone_RVL_RAB_FOT,304,426,0,0,1.7852778768605129,
Image_0_drivingAlone_RVL_RAB_FOT_304_826.png,drivingAlone_RVL_RAB_FOT,304,826,0,0,1.5299573720732207,
Image_0_drivingAlone_RVL_RAB_FOT_304_926.png,drivingAlone_RVL_RAB_FOT,304,926,0,0,1.5133716793353276,
Image_0_drivingAlone_RVL_RAB_FOT_305_1161.png,drivingAlone_RVL_RAB_FOT,305,1161,0,0,2.8956613404245064,
Image_0_drivingAlone_RVL_RAB_FOT_305_1461.png,drivingAlone_RVL_RAB_FOT,305,1461,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_305_661.png,drivingAlone_RVL_RAB_FOT,305,661,0,0,2.767497451294055,
Image_0_drivingAlone_RVL_RAB_FOT_306_1341.png,drivingAlone_RVL_RAB_FOT,306,1341,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_306_1441.png,drivingAlone_RVL_RAB_FOT,306,1441,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_306_341.png,drivingAlone_RVL_RAB_FOT,306,341,0,0,3.8563214821415475,
Image_0_drivingAlone_RVL_RAB_FOT_306_541.png,drivingAlone_RVL_RAB_FOT,306,541,0,0,3.189642989064641,
Image_0_drivingAlone_RVL_RAB_FOT_306_741.png,drivingAlone_RVL_RAB_FOT,306,741,0,0,3.147815378233112,
Image_0_drivingAlone_RVL_RAB_FOT_307_1106.png,drivingAlone_RVL_RAB_FOT,307,1106,0,0,3.340572658621231,
Image_0_drivingAlone_RVL_RAB_FOT_307_506.png,drivingAlone_RVL_RAB_FOT,307,506,0,0,3.5567464227015924,
Image_0_drivingAlone_RVL_RAB_FOT_308_341.png,drivingAlone_RVL_RAB_FOT,308,341,0,0,3.01157708147222,
Image_0_drivingAlone_RVL_RAB_FOT_308_541.png,drivingAlone_RVL_RAB_FOT,308,541,0,0,2.464402192766192,
Image_0_drivingAlone_RVL_RAB_FOT_309_746.png,drivingAlone_RVL_RAB_FOT,309,746,0,0,2.983065360880415,
Image_0_drivingAlone_RVL_RAB_FOT_310_471.png,drivingAlone_RVL_RAB_FOT,310,471,0,0,2.274648897015547,
Image_0_drivingAlone_RVL_RAB_FOT_310_671.png,drivingAlone_RVL_RAB_FOT,310,671,0,0,2.0985788561248224,
Image_0_drivingAlone_RVL_RAB_FOT_312_1421.png,drivingAlone_RVL_RAB_FOT,312,1421,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_312_521.png,drivingAlone_RVL_RAB_FOT,312,521,0,0,2.513351189058948,
Image_0_drivingAlone_RVL_RAB_FOT_312_621.png,drivingAlone_RVL_RAB_FOT,312,621,0,0,2.461394530377812,
Image_0_drivingAlone_RVL_RAB_FOT_312_821.png,drivingAlone_RVL_RAB_FOT,312,821,0,0,2.4114795507520963,
Image_0_drivingAlone_RVL_RAB_FOT_313_1046.png,drivingAlone_RVL_RAB_FOT,313,1046,0,0,2.428715306694486,
Image_0_drivingAlone_RVL_RAB_FOT_313_1146.png,drivingAlone_RVL_RAB_FOT,313,1146,0,0,2.4373092674503454,
Image_0_drivingAlone_RVL_RAB_FOT_313_1246.png,drivingAlone_RVL_RAB_FOT,313,1246,0,0,2.4579790745704404,
Image_0_drivingAlone_RVL_RAB_FOT_313_346.png,drivingAlone_RVL_RAB_FOT,313,346,0,0,3.113487626530338,
Image_0_drivingAlone_RVL_RAB_FOT_314_626.png,drivingAlone_RVL_RAB_FOT,314,626,0,0,2.395016638763904,
Image_0_drivingAlone_RVL_RAB_FOT_314_726.png,drivingAlone_RVL_RAB_FOT,314,726,0,0,2.485823159308211,
Image_0_drivingAlone_RVL_RAB_FOT_315_291.png,drivingAlone_RVL_RAB_FOT,315,291,0,0,2.983940323980938,
Image_0_drivingAlone_RVL_RAB_FOT_316_1061.png,drivingAlone_RVL_RAB_FOT,316,1061,0,0,3.0495672784268395,
Image_0_drivingAlone_RVL_RAB_FOT_316_861.png,drivingAlone_RVL_RAB_FOT,316,861,0,0,3.057061439675866,
Image_0_drivingAlone_RVL_RAB_FOT_317_1401.png,drivingAlone_RVL_RAB_FOT,317,1401,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_317_501.png,drivingAlone_RVL_RAB_FOT,317,501,0,0,3.6531819190069807,
Image_0_drivingAlone_RVL_RAB_FOT_318_356.png,drivingAlone_RVL_RAB_FOT,318,356,0,0,3.3605569430851094,
Image_0_drivingAlone_RVL_RAB_FOT_319_1351.png,drivingAlone_RVL_RAB_FOT,319,1351,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_319_1451.png,drivingAlone_RVL_RAB_FOT,319,1451,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_319_951.png,drivingAlone_RVL_RAB_FOT,319,951,0,0,3.2015834689375504,
Image_0_drivingAlone_RVL_RAB_FOT_320_336.png,drivingAlone_RVL_RAB_FOT,320,336,0,0,3.401948200246464,
Image_0_drivingAlone_RVL_RAB_FOT_320_636.png,drivingAlone_RVL_RAB_FOT,320,636,0,0,2.7062153662743187,
Image_0_drivingAlone_RVL_RAB_FOT_320_836.png,drivingAlone_RVL_RAB_FOT,320,836,0,0,2.678581843131246,
Image_0_drivingAlone_RVL_RAB_FOT_321_841.png,drivingAlone_RVL_RAB_FOT,321,841,0,0,1.9084137486441977,
Image_0_drivingAlone_RVL_RAB_FOT_322_321.png,drivingAlone_RVL_RAB_FOT,322,321,0,0,4.138237203560417,
Image_0_drivingAlone_RVL_RAB_FOT_322_521.png,drivingAlone_RVL_RAB_FOT,322,521,0,0,3.2379615694692374,
Image_0_drivingAlone_RVL_RAB_FOT_323_1056.png,drivingAlone_RVL_RAB_FOT,323,1056,0,0,3.0355654460466734,
Image_0_drivingAlone_RVL_RAB_FOT_323_356.png,drivingAlone_RVL_RAB_FOT,323,356,0,0,3.5996413165541536,
Image_0_drivingAlone_RVL_RAB_FOT_323_456.png,drivingAlone_RVL_RAB_FOT,323,456,0,0,3.2388642125016975,
Image_0_drivingAlone_RVL_RAB_FOT_324_1316.png,drivingAlone_RVL_RAB_FOT,324,1316,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_324_716.png,drivingAlone_RVL_RAB_FOT,324,716,0,0,3.1619720035518695,
Image_0_drivingAlone_RVL_RAB_FOT_325_346.png,drivingAlone_RVL_RAB_FOT,325,346,0,0,3.88807559162999,
Image_0_drivingAlone_RVL_RAB_FOT_325_646.png,drivingAlone_RVL_RAB_FOT,325,646,0,0,3.1934481633771625,
Image_0_drivingAlone_RVL_RAB_FOT_325_946.png,drivingAlone_RVL_RAB_FOT,325,946,0,0,3.180497145571231,
Image_0_drivingAlone_RVL_RAB_FOT_326_1266.png,drivingAlone_RVL_RAB_FOT,326,1266,0,0,3.0212358696705133,
Image_0_drivingAlone_RVL_RAB_FOT_326_266.png,drivingAlone_RVL_RAB_FOT,326,266,0,0,3.7759803895196953,
Image_0_drivingAlone_RVL_RAB_FOT_326_766.png,drivingAlone_RVL_RAB_FOT,326,766,0,0,2.8437842823482296,
Image_0_drivingAlone_RVL_RAB_FOT_327_1116.png,drivingAlone_RVL_RAB_FOT,327,1116,0,0,3.2040014767001157,
Image_0_drivingAlone_RVL_RAB_FOT_328_1071.png,drivingAlone_RVL_RAB_FOT,328,1071,0,0,2.71375500792101,
Image_0_drivingAlone_RVL_RAB_FOT_329_1486.png,drivingAlone_RVL_RAB_FOT,329,1486,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_330_1061.png,drivingAlone_RVL_RAB_FOT,330,1061,0,0,2.8603883448918612,
Image_0_drivingAlone_RVL_RAB_FOT_330_261.png,drivingAlone_RVL_RAB_FOT,330,261,0,0,3.784640099734542,
Image_0_drivingAlone_RVL_RAB_FOT_330_861.png,drivingAlone_RVL_RAB_FOT,330,861,0,0,3.0646460850248936,
Image_0_drivingAlone_RVL_RAB_FOT_331_1146.png,drivingAlone_RVL_RAB_FOT,331,1146,0,0,nan,
Image_0_drivingAlone_RVL_RAB_FOT_331_446.png,drivingAlone_RVL_RAB_FOT,331,446,0,0,2.634114638811572,
Image_0_drivingAlone_RVL_RAB_FOT_332_1131.png,drivingAlone_RVL_RAB_FOT,332,1131,0,0,3.1308414535914064,
Image_0_drivingAlone_RVL_RAB_FOT_332_831.png,drivingAlone_RVL_RAB_FOT,332,831,0,0,3.1554381807491367,
Image_0_drivingAlone_RVL_RAB_FOT_333_1026.png,drivingAlone_RVL_RAB_FOT,333,1026,0,0,3.0673118593690614,
Image_0_drivingAlone_RVL_RAB_FOT_333_1226.png,drivingAlone_RVL_RAB_FOT,333,1226,0,0,3.1243162347262174,
